CRASH_ID
14842298
14862073
14887239
14894987
14917956
14921280
14960207
14865620
14894300
14924582
14954012
14957063
14981551
14985383
14873291
14874773
14968703
14874925
14878468
14918597
14936543
14898917
14917392
14980915
14876157
14903996
14913108
14967189
14847339
14860298
14864942
14900821
14916846
14918812
14970812
14966965
14975775
14916326
14957047
14847881
14861361
14957396
14965358
14867981
14930546
14982524
14856536
14859594
14922828
14922922
14923502
14953357
14964593
14949362
14965045
14986125
14877692
14886277
14902207
14910984
14952753
14964087
14970454
14910743
14924089
14977732
14844463
14852072
14865265
14955641
14951145
14979028
14982810
14860043
14863111
14896377
14904717
14954673
14976436
14870271
14878106
14887660
14890670
14919934
14928938
14977009
14883430
14896009
14929502
14932185
14938974
14961211
14963073
14893466
14893513
14895676
14899600
14935062
14960463
14972625
14864845
14891512
15084263
14970095
14876741
14880513
14897737
14974635
14866571
14902010
14903579
14919939
14947686
14852094
14899871
14945938
14966483
14863454
14904860
14908377
14939989
15152794
14985013
14907191
14908768
14884578
14888231
14897865
14908851
14911307
14918482
14921246
14930436
14969275
14853524
14895887
14900037
14922940
14964313
14863325
14901814
14844539
14923164
14887009
14947857
14963978
14872344
14966739
14869771
14920271
14946708
14843283
14861181
14893429
14983535
14956333
14980296
14888894
14925817
14956063
14975107
14983283
14883995
14913808
14970176
14966269
14865332
14888390
14898041
14942234
14955668
14955600
14979389
14980702
14909908
14884965
15043348
14950853
14872708
14879499
14959115
14964296
14895934
14913519
14922993
14924887
14939560
14865622
14873624
14885187
14901065
14985658
14852077
14927495
14937964
14946943
15021046
14978454
14949752
14967260
14971516
14985463
14840819
14881444
14887430
14889389
14951195
14977137
14875489
14895209
14897840
14911020
14930553
14948286
14953646
14974239
14975907
14863493
14967705
14983472
14867543
14872018
14902149
14926739
14936148
14884551
14920728
14964523
14981370
14897839
14882346
14910793
14910940
14948215
14981162
14984061
14893846
14916770
14939547
14953283
14969702
14976852
14888934
14901625
14918258
14838842
14848692
14896030
14924404
14847926
14899531
14901824
14921873
14926107
14926441
14958134
14973448
14885720
14935917
14942444
14844344
14867716
14871430
14888377
14897263
14933946
14938135
14950504
14957860
14969937
14872761
14969849
15262509
14950946
14838841
14892846
14901469
14905175
14911711
14984582
14845759
14855513
14865808
14905974
14916701
14919580
14927113
14940778
14979544
14870196
14921295
14970650
14980890
14988032
14860490
14861006
14861897
14863133
14888933
14907781
14916725
14918293
14934203
14937013
14978690
14871489
14898463
14966857
14960627
14976396
14878995
14899222
14927855
14846753
14877833
14889567
14905090
14915917
15717709
14961162
14984554
14849811
14885662
14941001
14942475
14876936
14929158
14932240
14936193
14951190
14998402
14859769
14935292
14960268
14945884
14928814
14948416
14970258
14972991
14979409
14844353
14856879
14875680
14878211
14886546
14919908
14966570
14985697
14969517
14987647
14850585
14859785
14909174
14932720
14941135
14946630
14950885
14869963
14873477
14918207
14926836
14868363
14921550
14927179
14964877
14846979
